# BUSCO version is: 5.4.7 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2024-01-08, number of genomes: 16, number of BUSCOs: 5286)
Busco_id	Status	Sequence	Gene_Start	Gene_End	Strand	Score	Length	OrthoDB_url	Description
7508at7088	Complete	Hmel207001o	2967645	2961938	-	657.1	393	https://v10-1.orthodb.org/?query=7508at7088	Potential DNA-binding domain
7512at7088	Complete	Hmel202001o	2682633	2678355	-	392.4	197	https://v10-1.orthodb.org/?query=7512at7088	Protein kinase domain
7513at7088	Complete	Hmel206001o	7067532	7063661	-	632.3	321	https://v10-1.orthodb.org/?query=7513at7088	Winged helix-like DNA-binding domain superfamily
7520at7088	Complete	Hmel214004o	5660231	5662515	+	669.6	298	https://v10-1.orthodb.org/?query=7520at7088	Anion-transporting ATPase-like domain
7523at7088	Complete	Hmel210001o	13162727	13170651	+	554.7	274	https://v10-1.orthodb.org/?query=7523at7088	Hydroxymethylglutaryl-CoA lyase
7527at7088	Complete	Hmel217001o	4337586	4334868	-	514.9	460	https://v10-1.orthodb.org/?query=7527at7088	Nuclear pore complex, NUP2/50/61
7530at7088	Complete	Hmel220003o	6044404	6046082	+	744.0	352	https://v10-1.orthodb.org/?query=7530at7088	5-hydroxytryptamine receptor
7544at7088	Complete	Hmel206001o	5915779	5910443	-	575.7	311	https://v10-1.orthodb.org/?query=7544at7088	Aminotransferase class V domain
7550at7088	Complete	Hmel209001o	3685237	3688782	+	706.8	423	https://v10-1.orthodb.org/?query=7550at7088	Serpin domain
7555at7088	Complete	Hmel211001o	6183409	6178561	-	556.8	292	https://v10-1.orthodb.org/?query=7555at7088	Ureohydrolase
7556at7088	Complete	Hmel215003o	447048	433275	-	600.1	281	https://v10-1.orthodb.org/?query=7556at7088	7TM GPCR, serpentine receptor class v (Srv)
7559at7088	Complete	Hmel212001o	3245672	3261773	+	579.8	293	https://v10-1.orthodb.org/?query=7559at7088	Transmembrane protein 68
7560at7088	Complete	Hmel215003o	693881	688743	-	539.5	316	https://v10-1.orthodb.org/?query=7560at7088	Aminotransferase, class I/classII
7561at7088	Complete	Hmel219001o	12499138	12496700	-	609.3	337	https://v10-1.orthodb.org/?query=7561at7088	Glycosyl transferase, family 4
7566at7088	Complete	Hmel215003o	5832152	5901923	+	461.5	240	https://v10-1.orthodb.org/?query=7566at7088	Peptidase S54, rhomboid domain
7567at7088	Complete	Hmel205001o	9102958	9085979	-	564.0	364	https://v10-1.orthodb.org/?query=7567at7088	Spaetzle
7568at7088	Complete	Hmel221001o	8969073	8909809	-	568.0	370	https://v10-1.orthodb.org/?query=7568at7088	Fork head domain
7573at7088	Complete	Hmel218003o	15748952	15743944	-	507.7	274	https://v10-1.orthodb.org/?query=7573at7088	Eukaryotic porin/Tom40
7574at7088	Complete	Hmel221001o	12420749	12417690	-	505.7	271	https://v10-1.orthodb.org/?query=7574at7088	7TM GPCR, serpentine receptor class v (Srv)
7576at7088	Complete	Hmel208001o	5756378	5753526	-	563.8	300	https://v10-1.orthodb.org/?query=7576at7088	Inositol monophosphatase-like
7577at7088	Complete	Hmel208001o	3204015	3202804	-	695.6	313	https://v10-1.orthodb.org/?query=7577at7088	Fork head domain
7584at7088	Complete	Hmel202001o	6445587	6440989	-	530.3	283	https://v10-1.orthodb.org/?query=7584at7088	CRAL-TRIO lipid binding domain
7586at7088	Complete	Hmel202001o	4679286	4685644	+	598.5	277	https://v10-1.orthodb.org/?query=7586at7088	SH3 domain
7591at7088	Complete	Hmel209001o	1491159	1492445	+	683.4	370	https://v10-1.orthodb.org/?query=7591at7088	uncharacterized protein LOC105380075
7592at7088	Complete	Hmel201001o	11786373	11777704	-	629.4	330	https://v10-1.orthodb.org/?query=7592at7088	Transcription factor DP, C-terminal
7594at7088	Complete	Hmel202001o	8340927	8345512	+	739.5	443	https://v10-1.orthodb.org/?query=7594at7088	CDC45 family
7595at7088	Complete	Hmel219001o	12197936	12199861	+	637.9	438	https://v10-1.orthodb.org/?query=7595at7088	uncharacterized protein LOC106127857
7597at7088	Complete	Hmel212001o	7808140	7809156	+	611.2	293	https://v10-1.orthodb.org/?query=7597at7088	UAA transporter
7598at7088	Complete	Hmel201001o	13547235	13549638	+	649.3	302	https://v10-1.orthodb.org/?query=7598at7088	Uricase
7607at7088	Complete	Hmel206001o	10788736	10790836	+	431.3	343	https://v10-1.orthodb.org/?query=7607at7088	Zinc finger, AD-type
7608at7088	Complete	Hmel206001o	1071312	1078557	+	618.0	337	https://v10-1.orthodb.org/?query=7608at7088	BAR domain
7611at7088	Complete	Hmel214004o	7448247	7454784	+	652.7	471	https://v10-1.orthodb.org/?query=7611at7088	HAUS augmin-like complex subunit 3, N-terminal
7614at7088	Complete	Hmel207001o	8627758	8630139	+	847.1	727	https://v10-1.orthodb.org/?query=7614at7088	Helicase/UvrB, N-terminal
7618at7088	Complete	Hmel201001o	9338688	9336629	-	505.9	266	https://v10-1.orthodb.org/?query=7618at7088	Translation elongation factor EFTs/EF1B, dimerisation
7622at7088	Complete	Hmel201001o	15866203	15869017	+	588.6	290	https://v10-1.orthodb.org/?query=7622at7088	Sulfotransferase
7627at7088	Complete	Hmel201001o	12483574	12482241	-	712.3	355	https://v10-1.orthodb.org/?query=7627at7088	DnaJ domain
7629at7088	Complete	Hmel208001o	2259855	2264229	+	594.1	367	https://v10-1.orthodb.org/?query=7629at7088	Uncharacterised domain KLRAQ/TTKRSYEDQ, C-terminal
7633at7088	Complete	Hmel221001o	8400144	8386625	-	533.1	344	https://v10-1.orthodb.org/?query=7633at7088	WW domain
7635at7088	Complete	Hmel206001o	6294430	6297787	+	607.5	342	https://v10-1.orthodb.org/?query=7635at7088	Origin recognition complex, subunit 2
7642at7088	Complete	Hmel213001o	6187476	6191845	+	648.7	306	https://v10-1.orthodb.org/?query=7642at7088	Brix domain
7654at7088	Complete	Hmel200216o	6239	7919	+	494.5	259	https://v10-1.orthodb.org/?query=7654at7088	Zinc finger protein-like 1
7656at7088	Complete	Hmel209001o	7826147	7836228	+	745.4	589	https://v10-1.orthodb.org/?query=7656at7088	Kinetochore protein Ndc80
7659at7088	Complete	Hmel211001o	3619462	3616242	-	569.1	282	https://v10-1.orthodb.org/?query=7659at7088	Replication factor C, C-terminal
7664at7088	Complete	Hmel219001o	13635053	13638559	+	698.8	349	https://v10-1.orthodb.org/?query=7664at7088	Syntrophin, split Pleckstrin homology (PH) domain
7667at7088	Complete	Hmel212001o	950217	955407	+	396.9	223	https://v10-1.orthodb.org/?query=7667at7088	Serine proteases, trypsin domain
7668at7088	Complete	Hmel202001o	4821596	4819730	-	473.8	250	https://v10-1.orthodb.org/?query=7668at7088	HhH-GPD domain
7669at7088	Complete	Hmel210001o	10106689	10113508	+	547.4	273	https://v10-1.orthodb.org/?query=7669at7088	Lipase
7670at7088	Complete	Hmel213001o	9497692	9502096	+	436.7	227	https://v10-1.orthodb.org/?query=7670at7088	ELO family
7672at7088	Complete	Hmel214004o	4138773	4142496	+	499.1	285	https://v10-1.orthodb.org/?query=7672at7088	pentatricopeptide repeat-containing protein 2, mitochondrial-like
7674at7088	Complete	Hmel206001o	3257275	3258534	+	572.7	349	https://v10-1.orthodb.org/?query=7674at7088	WD40/YVTN repeat-like-containing domain superfamily
7675at7088	Complete	Hmel202001o	3768532	3765020	-	593.7	335	https://v10-1.orthodb.org/?query=7675at7088	Histone deacetylase domain
7676at7088	Complete	Hmel215003o	1360180	1357999	-	502.0	391	https://v10-1.orthodb.org/?query=7676at7088	Leucine-rich repeat
7678at7088	Complete	Hmel207001o	9064448	9099018	+	591.6	432	https://v10-1.orthodb.org/?query=7678at7088	A0A0L7LAV5_9NEOP
7681at7088	Complete	Hmel211001o	8840443	8835831	-	460.4	228	https://v10-1.orthodb.org/?query=7681at7088	Chitin binding domain
7682at7088	Complete	Hmel210001o	17269795	17271054	+	677.9	321	https://v10-1.orthodb.org/?query=7682at7088	DnaJ domain
7690at7088	Complete	Hmel210001o	8537997	8532307	-	427.5	270	https://v10-1.orthodb.org/?query=7690at7088	Tumour necrosis factor domain
7696at7088	Complete	Hmel207001o	10844306	10848440	+	614.0	327	https://v10-1.orthodb.org/?query=7696at7088	Genetic suppressor element-like
7698at7088	Complete	Hmel208001o	4770995	4774056	+	634.6	335	https://v10-1.orthodb.org/?query=7698at7088	Zinc finger C2H2-type
7699at7088	Complete	Hmel215003o	10117197	10111919	-	612.6	323	https://v10-1.orthodb.org/?query=7699at7088	WD40/YVTN repeat-like-containing domain superfamily
7705at7088	Complete	Hmel206001o	7381360	7376856	-	521.3	282	https://v10-1.orthodb.org/?query=7705at7088	Methylthioribose-1-phosphate isomerase
7706at7088	Complete	Hmel206001o	1974898	1980490	+	569.5	308	https://v10-1.orthodb.org/?query=7706at7088	Allantoicase domain
7707at7088	Complete	Hmel203003o	9163457	9158667	-	679.2	405	https://v10-1.orthodb.org/?query=7707at7088	Brix domain
7708at7088	Complete	Hmel214004o	6567767	6569820	+	712.7	439	https://v10-1.orthodb.org/?query=7708at7088	AATF leucine zipper-containing domain
7712at7088	Complete	Hmel201001o	11948007	11944001	-	515.5	273	https://v10-1.orthodb.org/?query=7712at7088	B domain of TMEM189, localisation domain
7714at7088	Complete	Hmel207001o	7682050	7680152	-	367.8	239	https://v10-1.orthodb.org/?query=7714at7088	uncharacterized protein LOC106109740
7719at7088	Complete	Hmel215003o	7625240	7622135	-	687.7	343	https://v10-1.orthodb.org/?query=7719at7088	Zinc finger, RING-type
7720at7088	Complete	Hmel214004o	4640220	4614208	-	604.1	302	https://v10-1.orthodb.org/?query=7720at7088	Sulfotransferase
7721at7088	Complete	Hmel201001o	8562693	8563743	+	533.7	277	https://v10-1.orthodb.org/?query=7721at7088	JmjC domain
7722at7088	Complete	Hmel221001o	1356093	1400254	+	537.1	259	https://v10-1.orthodb.org/?query=7722at7088	POU-specific domain
7723at7088	Complete	Hmel219001o	6963660	6964652	+	510.3	271	https://v10-1.orthodb.org/?query=7723at7088	tubulin-specific chaperone C
7726at7088	Complete	Hmel204001o	8517257	8518561	+	696.6	406	https://v10-1.orthodb.org/?query=7726at7088	Nin one binding (NOB1) Zn-ribbon-like
7727at7088	Complete	Hmel219001o	14359870	14362967	+	634.3	335	https://v10-1.orthodb.org/?query=7727at7088	Lactate/malate dehydrogenase, C-terminal
7729at7088	Complete	Hmel221001o	5381765	5377222	-	632.5	378	https://v10-1.orthodb.org/?query=7729at7088	Amino acid transporter, transmembrane domain
7731at7088	Complete	Hmel204001o	4344036	4298131	-	677.1	501	https://v10-1.orthodb.org/?query=7731at7088	uncharacterized protein LOC106104843
7732at7088	Complete	Hmel218003o	1223692	1220336	-	668.1	414	https://v10-1.orthodb.org/?query=7732at7088	PWWP domain
7737at7088	Complete	Hmel218003o	4059075	4058077	-	568.2	282	https://v10-1.orthodb.org/?query=7737at7088	NUDIX hydrolase domain
7738at7088	Complete	Hmel213001o	16350840	16345572	-	581.2	268	https://v10-1.orthodb.org/?query=7738at7088	PPM-type phosphatase domain
7742at7088	Complete	Hmel201001o	9562101	9560812	-	639.8	354	https://v10-1.orthodb.org/?query=7742at7088	Leucine-rich repeat
7744at7088	Complete	Hmel218003o	665684	660671	-	890.5	708	https://v10-1.orthodb.org/?query=7744at7088	Leucine-rich repeat
7749at7088	Complete	Hmel208001o	1937036	1949284	+	693.2	393	https://v10-1.orthodb.org/?query=7749at7088	Solute carrier family 3 member 2, N-terminal domain
7751at7088	Complete	Hmel204001o	4521458	4519982	-	494.4	332	https://v10-1.orthodb.org/?query=7751at7088	Insect cuticle protein
7754at7088	Complete	Hmel203003o	7525142	7532193	+	494.1	272	https://v10-1.orthodb.org/?query=7754at7088	Tetraspanin/Peripherin
7755at7088	Complete	Hmel214004o	1064267	1059762	-	566.8	260	https://v10-1.orthodb.org/?query=7755at7088	Zinc finger, CHY-type
7763at7088	Complete	Hmel210001o	3137322	3140036	+	570.3	348	https://v10-1.orthodb.org/?query=7763at7088	TrmO-like, N-terminal domain
7765at7088	Complete	Hmel212001o	3190229	3185960	-	619.0	345	https://v10-1.orthodb.org/?query=7765at7088	Orn/DAP/Arg decarboxylase 2, C-terminal
7768at7088	Complete	Hmel201001o	10584662	10589542	+	706.0	430	https://v10-1.orthodb.org/?query=7768at7088	Zinc finger CCHC domain-containing protein 2
7770at7088	Complete	Hmel205001o	6193066	6191132	-	813.0	528	https://v10-1.orthodb.org/?query=7770at7088	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
7772at7088	Complete	Hmel205001o	7983484	7984377	+	472.5	237	https://v10-1.orthodb.org/?query=7772at7088	Mitochondrial substrate/solute carrier
7773at7088	Complete	Hmel210001o	9523182	9520667	-	425.4	257	https://v10-1.orthodb.org/?query=7773at7088	Electron transfer flavoprotein, alpha subunit, C-terminal
7774at7088	Complete	Hmel219001o	9150770	9149781	-	652.9	305	https://v10-1.orthodb.org/?query=7774at7088	Malate dehydrogenase
7777at7088	Complete	Hmel206001o	1110297	1106331	-	620.1	303	https://v10-1.orthodb.org/?query=7777at7088	Transketolase-like, pyrimidine-binding domain
7778at7088	Complete	Hmel201001o	8632595	8633996	+	569.7	307	https://v10-1.orthodb.org/?query=7778at7088	mRNA cap guanine-N7 methyltransferase
7783at7088	Complete	Hmel211001o	7559016	7569745	+	475.6	253	https://v10-1.orthodb.org/?query=7783at7088	Alpha/beta hydrolase fold-3
7787at7088	Complete	Hmel210001o	16737755	16740657	+	506.3	265	https://v10-1.orthodb.org/?query=7787at7088	Arrestin C-terminal-like domain
7789at7088	Complete	Hmel205001o	1219552	1243811	+	521.1	284	https://v10-1.orthodb.org/?query=7789at7088	S-adenosylmethionine decarboxylase
7790at7088	Complete	Hmel205001o	8049188	8047407	-	547.4	288	https://v10-1.orthodb.org/?query=7790at7088	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
7791at7088	Complete	Hmel215003o	1765717	1767672	+	545.3	301	https://v10-1.orthodb.org/?query=7791at7088	DNA fragmentation factor 40, C-terminal
7792at7088	Complete	Hmel205001o	7056828	7052038	-	460.6	240	https://v10-1.orthodb.org/?query=7792at7088	Voltage-dependent anion-selective channel
7797at7088	Complete	Hmel204001o	5289678	5286352	-	577.8	358	https://v10-1.orthodb.org/?query=7797at7088	Leucine-rich repeat
7798at7088	Complete	Hmel218003o	8672060	8674829	+	647.1	336	https://v10-1.orthodb.org/?query=7798at7088	LOC101745759
7805at7088	Complete	Hmel207001o	2020803	2027520	+	813.7	466	https://v10-1.orthodb.org/?query=7805at7088	Mitochondrial outer membrane transport complex Sam37/metaxin, N-terminal domain
7811at7088	Complete	Hmel218003o	8727819	8726591	-	558.7	283	https://v10-1.orthodb.org/?query=7811at7088	WD40 repeat
7813at7088	Complete	Hmel207001o	11548831	11546102	-	560.6	293	https://v10-1.orthodb.org/?query=7813at7088	UAA transporter
7815at7088	Complete	Hmel201001o	12436679	12433085	-	571.1	303	https://v10-1.orthodb.org/?query=7815at7088	Protein of unknown function DUF4481
7817at7088	Complete	Hmel213001o	16381038	16385515	+	712.9	381	https://v10-1.orthodb.org/?query=7817at7088	ras association domain-containing protein 10
7819at7088	Complete	Hmel215003o	2024650	2019975	-	515.7	337	https://v10-1.orthodb.org/?query=7819at7088	Zinc finger C2H2-type
7821at7088	Complete	Hmel221001o	7635834	7639156	+	668.8	432	https://v10-1.orthodb.org/?query=7821at7088	Alpha/beta hydrolase fold-1
7823at7088	Complete	Hmel213001o	3450241	3446047	-	496.6	470	https://v10-1.orthodb.org/?query=7823at7088	uncharacterized protein LOC106133836
7829at7088	Complete	Hmel220003o	4593569	4591945	-	744.1	347	https://v10-1.orthodb.org/?query=7829at7088	Inositol polyphosphate kinase
7830at7088	Complete	Hmel207001o	11786384	11789634	+	550.8	283	https://v10-1.orthodb.org/?query=7830at7088	uncharacterized protein LOC110372005
7833at7088	Complete	Hmel209001o	4072550	4077223	+	660.4	356	https://v10-1.orthodb.org/?query=7833at7088	Histone acetyltransferase type B catalytic subunit
7837at7088	Complete	Hmel214004o	2982320	2980536	-	670.4	489	https://v10-1.orthodb.org/?query=7837at7088	Ku70/Ku80 beta-barrel domain
7838at7088	Complete	Hmel207001o	11778466	11775595	-	705.7	531	https://v10-1.orthodb.org/?query=7838at7088	Zinc finger C2H2-type
7847at7088	Complete	Hmel207001o	5707192	5700236	-	500.6	314	https://v10-1.orthodb.org/?query=7847at7088	uncharacterized protein LOC110375499
7853at7088	Complete	Hmel209001o	7724348	7725322	+	595.4	277	https://v10-1.orthodb.org/?query=7853at7088	Cyclin, C-terminal domain 2
7854at7088	Complete	Hmel217001o	13794729	13801031	+	633.3	362	https://v10-1.orthodb.org/?query=7854at7088	KN17, SH3-like C-terminal domain
7855at7088	Complete	Hmel203003o	495705	500558	+	597.0	305	https://v10-1.orthodb.org/?query=7855at7088	Transketolase-like, pyrimidine-binding domain
7856at7088	Complete	Hmel215003o	5308991	5311309	+	590.9	321	https://v10-1.orthodb.org/?query=7856at7088	ECSIT
7857at7088	Complete	Hmel212001o	7676047	7677925	+	568.2	304	https://v10-1.orthodb.org/?query=7857at7088	DnaJ domain
7858at7088	Duplicated	Hmel206001o	11171859	11173023	+	430.6	279	https://v10-1.orthodb.org/?query=7858at7088	Zinc finger C2H2-type
7858at7088	Duplicated	Hmel219001o	7195374	7194193	-	489.4	280	https://v10-1.orthodb.org/?query=7858at7088	Zinc finger C2H2-type
7860at7088	Complete	Hmel210001o	10575859	10573630	-	545.2	346	https://v10-1.orthodb.org/?query=7860at7088	Zinc finger, AD-type
7862at7088	Complete	Hmel201001o	8905286	8897824	-	918.4	695	https://v10-1.orthodb.org/?query=7862at7088	SET domain
7869at7088	Complete	Hmel202001o	7313251	7295665	-	474.7	246	https://v10-1.orthodb.org/?query=7869at7088	Sex-lethal
7871at7088	Complete	Hmel218003o	3812851	3813879	+	535.8	293	https://v10-1.orthodb.org/?query=7871at7088	Insect cuticle protein
7876at7088	Complete	Hmel210001o	13645884	13641787	-	645.6	367	https://v10-1.orthodb.org/?query=7876at7088	tRNA-guanine(15) transglycosylase-like
7882at7088	Complete	Hmel220003o	4089301	4086241	-	654.6	472	https://v10-1.orthodb.org/?query=7882at7088	Major facilitator,  sugar transporter-like
7884at7088	Complete	Hmel212001o	13593427	13591106	-	536.5	288	https://v10-1.orthodb.org/?query=7884at7088	FKBP-type peptidyl-prolyl cis-trans isomerase domain
7887at7088	Complete	Hmel204001o	8450707	8444839	-	567.0	329	https://v10-1.orthodb.org/?query=7887at7088	A0A0L7L531_9NEOP
7890at7088	Missing
7894at7088	Complete	Hmel201001o	6628811	6624629	-	457.1	228	https://v10-1.orthodb.org/?query=7894at7088	Rab-GTPase-TBC domain
7897at7088	Complete	Hmel218003o	2420489	2422294	+	641.0	476	https://v10-1.orthodb.org/?query=7897at7088	Ergosterol biosynthesis ERG4/ERG24
7899at7088	Complete	Hmel201001o	14715424	14718328	+	698.0	300	https://v10-1.orthodb.org/?query=7899at7088	Transcription factor TFIIB, cyclin-like domain
7900at7088	Complete	Hmel219001o	14458382	14455629	-	536.0	258	https://v10-1.orthodb.org/?query=7900at7088	Etoposide-induced 2.4
7901at7088	Complete	Hmel206001o	1417885	1415781	-	593.3	265	https://v10-1.orthodb.org/?query=7901at7088	Alpha carbonic anhydrase domain
7902at7088	Complete	Hmel209001o	1345432	1346397	+	564.5	270	https://v10-1.orthodb.org/?query=7902at7088	Na+ channel auxiliary subunit TipE
7904at7088	Complete	Hmel205001o	5344348	5345340	+	619.3	292	https://v10-1.orthodb.org/?query=7904at7088	CRAL-TRIO lipid binding domain
7905at7088	Complete	Hmel210001o	9246111	9250833	+	591.7	301	https://v10-1.orthodb.org/?query=7905at7088	Oxidoreductase, N-terminal
7909at7088	Complete	Hmel214004o	776261	772802	-	526.7	282	https://v10-1.orthodb.org/?query=7909at7088	Peptidase A22B, signal peptide peptidase
7911at7088	Complete	Hmel213001o	2188798	2184265	-	685.7	337	https://v10-1.orthodb.org/?query=7911at7088	Calreticulin
7914at7088	Complete	Hmel203003o	5991514	5997152	+	575.0	348	https://v10-1.orthodb.org/?query=7914at7088	Programmed cell death protein 2, C-terminal
7915at7088	Complete	Hmel213001o	5261490	5265321	+	612.2	340	https://v10-1.orthodb.org/?query=7915at7088	Transcription factor, T-box
7918at7088	Complete	Hmel218003o	7750164	7752481	+	736.4	478	https://v10-1.orthodb.org/?query=7918at7088	ERCC4 domain
7919at7088	Complete	Hmel202001o	6137657	6038921	-	728.9	437	https://v10-1.orthodb.org/?query=7919at7088	Transcription factor, T-box
7920at7088	Complete	Hmel219001o	13054867	13046328	-	918.0	595	https://v10-1.orthodb.org/?query=7920at7088	RNA recognition motif domain
7921at7088	Complete	Hmel201001o	13760921	13759155	-	592.8	279	https://v10-1.orthodb.org/?query=7921at7088	RmlD-like substrate binding domain
7926at7088	Complete	Hmel212001o	4677575	4680051	+	634.8	319	https://v10-1.orthodb.org/?query=7926at7088	Deoxynucleoside kinase domain
7928at7088	Complete	Hmel210001o	14552348	14557360	+	571.0	276	https://v10-1.orthodb.org/?query=7928at7088	SH2 domain
7932at7088	Complete	Hmel217001o	9841785	9849605	+	531.0	248	https://v10-1.orthodb.org/?query=7932at7088	ELO family
7933at7088	Complete	Hmel211001o	11309310	11305850	-	435.5	253	https://v10-1.orthodb.org/?query=7933at7088	Pseudouridine synthase II, N-terminal
7935at7088	Complete	Hmel207001o	3954461	3958926	+	577.9	283	https://v10-1.orthodb.org/?query=7935at7088	Protein kinase domain
7940at7088	Complete	Hmel221001o	2493879	2486857	-	617.8	344	https://v10-1.orthodb.org/?query=7940at7088	Peptidase C45
7948at7088	Complete	Hmel219001o	5089741	5103814	+	720.9	521	https://v10-1.orthodb.org/?query=7948at7088	uncharacterized protein LOC105842535
7952at7088	Complete	Hmel204001o	7171706	7174104	+	553.6	287	https://v10-1.orthodb.org/?query=7952at7088	MRG domain
7953at7088	Complete	Hmel207001o	6812140	6815377	+	604.1	347	https://v10-1.orthodb.org/?query=7953at7088	Folliculin/SMCR8, N-terminal
7956at7088	Complete	Hmel214004o	4104195	4106074	+	560.4	257	https://v10-1.orthodb.org/?query=7956at7088	maspardin-like
7966at7088	Missing
7967at7088	Complete	Hmel220003o	1807248	1813523	+	508.1	306	https://v10-1.orthodb.org/?query=7967at7088	uncharacterized protein LOC101736856
7968at7088	Complete	Hmel218003o	9991989	9981452	-	769.1	414	https://v10-1.orthodb.org/?query=7968at7088	Major facilitator superfamily
7970at7088	Complete	Hmel214004o	5325916	5348465	+	652.7	424	https://v10-1.orthodb.org/?query=7970at7088	G-patch domain
7972at7088	Complete	Hmel214004o	793008	799792	+	544.8	407	https://v10-1.orthodb.org/?query=7972at7088	Pleckstrin homology domain
7975at7088	Complete	Hmel221001o	11066820	11059804	-	610.4	306	https://v10-1.orthodb.org/?query=7975at7088	Calponin homology domain
7976at7088	Complete	Hmel206001o	9906214	9902328	-	618.7	326	https://v10-1.orthodb.org/?query=7976at7088	Palmitoyltransferase, DHHC domain
7978at7088	Complete	Hmel201001o	1697080	1693745	-	610.0	435	https://v10-1.orthodb.org/?query=7978at7088	Zinc finger C2H2-type
7980at7088	Complete	Hmel208001o	7864447	7853464	-	472.1	239	https://v10-1.orthodb.org/?query=7980at7088	TatD family
7984at7088	Complete	Hmel213001o	7312731	7315620	+	504.4	258	https://v10-1.orthodb.org/?query=7984at7088	Vta1, C-terminal
7986at7088	Complete	Hmel208001o	8424429	8426397	+	583.3	323	https://v10-1.orthodb.org/?query=7986at7088	Polyprenyl synthetase
7987at7088	Complete	Hmel221001o	5021551	5024203	+	464.9	278	https://v10-1.orthodb.org/?query=7987at7088	Peptidase C12, C-terminal domain
7988at7088	Complete	Hmel214005o	15754	14492	-	611.5	335	https://v10-1.orthodb.org/?query=7988at7088	AAA+ ATPase domain
7989at7088	Complete	Hmel221001o	8693036	8721897	+	596.4	325	https://v10-1.orthodb.org/?query=7989at7088	Homeobox domain
7990at7088	Complete	Hmel208001o	5812669	5806868	-	746.2	379	https://v10-1.orthodb.org/?query=7990at7088	Peptidase A22A, presenilin
7991at7088	Complete	Hmel211001o	5082390	5053488	-	657.5	355	https://v10-1.orthodb.org/?query=7991at7088	Immunoglobulin I-set
7993at7088	Complete	Hmel219001o	5824054	5823209	-	515.9	238	https://v10-1.orthodb.org/?query=7993at7088	Succinate dehydrogenase 
7994at7088	Complete	Hmel212001o	3813743	3770516	-	418.4	257	https://v10-1.orthodb.org/?query=7994at7088	EF-hand domain
7996at7088	Complete	Hmel215003o	1263384	1261825	-	384.7	243	https://v10-1.orthodb.org/?query=7996at7088	WD40 repeat
7997at7088	Complete	Hmel208001o	8959487	8954786	-	528.0	294	https://v10-1.orthodb.org/?query=7997at7088	Yif1 family
8001at7088	Missing
8006at7088	Complete	Hmel213001o	17973448	17969435	-	642.0	437	https://v10-1.orthodb.org/?query=8006at7088	Prolyl 3,4-dihydroxylase TPA1/OFD1, N-terminal domain
8007at7088	Complete	Hmel205001o	5214434	5213324	-	648.4	290	https://v10-1.orthodb.org/?query=8007at7088	26S proteasome non-ATPase regulatory subunit 14
8008at7088	Complete	Hmel217001o	4538792	4537213	-	511.3	280	https://v10-1.orthodb.org/?query=8008at7088	3'-5' exonuclease domain
8009at7088	Complete	Hmel217001o	9216668	9214367	-	553.8	287	https://v10-1.orthodb.org/?query=8009at7088	Sugar phosphate transporter domain
8010at7088	Complete	Hmel205001o	1542952	1520722	-	468.8	260	https://v10-1.orthodb.org/?query=8010at7088	aquaporin-12 isoform X1
8011at7088	Complete	Hmel202001o	7757494	7761101	+	523.1	302	https://v10-1.orthodb.org/?query=8011at7088	Lactate/malate dehydrogenase, C-terminal
8012at7088	Complete	Hmel202001o	2663967	2662934	-	615.2	308	https://v10-1.orthodb.org/?query=8012at7088	EamA domain
8013at7088	Complete	Hmel213001o	4069247	4071853	+	488.2	290	https://v10-1.orthodb.org/?query=8013at7088	GTP binding domain
8015at7088	Complete	Hmel219001o	7062208	7040704	-	541.7	294	https://v10-1.orthodb.org/?query=8015at7088	START domain
8019at7088	Complete	Hmel210001o	4667101	4645228	-	794.0	688	https://v10-1.orthodb.org/?query=8019at7088	Serpin domain
8031at7088	Complete	Hmel211001o	10107531	10104305	-	388.7	252	https://v10-1.orthodb.org/?query=8031at7088	EB domain
8032at7088	Complete	Hmel215003o	4774932	4778564	+	558.0	308	https://v10-1.orthodb.org/?query=8032at7088	NUDE domain
8033at7088	Complete	Hmel210001o	11340244	11338992	-	493.5	343	https://v10-1.orthodb.org/?query=8033at7088	Harbinger transposase-derived nuclease domain
8034at7088	Complete	Hmel220003o	5388617	5393033	+	570.0	345	https://v10-1.orthodb.org/?query=8034at7088	Lanthionine synthetase C-like
8039at7088	Complete	Hmel204001o	2855417	2868202	+	976.9	657	https://v10-1.orthodb.org/?query=8039at7088	YEATS
8040at7088	Complete	Hmel201001o	1809748	1814697	+	497.7	283	https://v10-1.orthodb.org/?query=8040at7088	Homeobox domain
8043at7088	Complete	Hmel220003o	11887427	11883091	-	618.7	359	https://v10-1.orthodb.org/?query=8043at7088	Pseudouridine synthase I, TruA, alpha/beta domain
8044at7088	Complete	Hmel221001o	10583125	10598510	+	493.3	342	https://v10-1.orthodb.org/?query=8044at7088	PAS fold
8045at7088	Complete	Hmel213001o	4584810	4590933	+	836.9	593	https://v10-1.orthodb.org/?query=8045at7088	Protein of unknown function DUF4795
8046at7088	Complete	Hmel204001o	1475031	1459705	-	774.4	364	https://v10-1.orthodb.org/?query=8046at7088	RNA recognition motif domain
8048at7088	Complete	Hmel211001o	7648824	7642779	-	717.8	727	https://v10-1.orthodb.org/?query=8048at7088	uncharacterized protein LOC101745482
