# BUSCO version is: 5.4.7 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2024-01-08, number of genomes: 16, number of BUSCOs: 5286)
Busco_id	Status	Sequence	Gene_Start	Gene_End	Strand	Score	Length	OrthoDB_url	Description
7371at7088	Duplicated	ptg000013l	4442648	4452254	+	646.8	456	https://v10-1.orthodb.org/?query=7371at7088	histone H4 transcription factor
7371at7088	Duplicated	ptg000014l	2071491	2085451	+	687.6	456	https://v10-1.orthodb.org/?query=7371at7088	histone H4 transcription factor
7376at7088	Complete	ptg000024l	9418821	9386095	-	489.1	251	https://v10-1.orthodb.org/?query=7376at7088	Protein of unknown function DUF1394
7377at7088	Complete	ptg000011l	23851676	23850477	-	666.2	384	https://v10-1.orthodb.org/?query=7377at7088	Steadiness box (SB) domain
7378at7088	Complete	ptg000019l	3550890	3424593	-	583.6	286	https://v10-1.orthodb.org/?query=7378at7088	Calcium uniporter protein, C-terminal
7379at7088	Complete	ptg000057l	6086131	6083230	-	493.6	276	https://v10-1.orthodb.org/?query=7379at7088	Na,K-Atpase Interacting protein
7380at7088	Complete	ptg000057l	14840356	14839121	-	654.5	349	https://v10-1.orthodb.org/?query=7380at7088	gamma-butyrobetaine dioxygenase-like
7382at7088	Complete	ptg000002l	3712181	3715309	+	507.9	264	https://v10-1.orthodb.org/?query=7382at7088	WD40 repeat
7385at7088	Complete	ptg000024l	19389578	19394097	+	611.9	294	https://v10-1.orthodb.org/?query=7385at7088	BTBD10/KCTD20, BTB/POZ domain
7392at7088	Complete	ptg000024l	2489240	2495789	+	324.5	998	https://v10-1.orthodb.org/?query=7392at7088	LOC101743566
7395at7088	Complete	ptg000002l	4702984	4696929	-	500.1	308	https://v10-1.orthodb.org/?query=7395at7088	Replication factor C, C-terminal
7397at7088	Complete	ptg000022l	4075427	4084970	+	565.1	301	https://v10-1.orthodb.org/?query=7397at7088	Aminoglycoside phosphotransferase
7400at7088	Missing
7406at7088	Complete	ptg000056l	4264872	4250828	-	727.4	409	https://v10-1.orthodb.org/?query=7406at7088	5-formyltetrahydrofolate cyclo-ligase
7409at7088	Complete	ptg000006l	17388780	17419427	+	769.0	427	https://v10-1.orthodb.org/?query=7409at7088	Homeobox domain
7410at7088	Complete	ptg000054l	15511102	15527996	+	727.8	388	https://v10-1.orthodb.org/?query=7410at7088	Plexin repeat
7415at7088	Complete	ptg000022l	1482873	1486219	+	462.4	270	https://v10-1.orthodb.org/?query=7415at7088	Peptidase T2, asparaginase 2
7416at7088	Duplicated	ptg000003l	1903450	1904929	+	595.7	297	https://v10-1.orthodb.org/?query=7416at7088	uncharacterized protein LOC106117728
7416at7088	Duplicated	ptg000004l	288196	286734	-	595.7	297	https://v10-1.orthodb.org/?query=7416at7088	uncharacterized protein LOC106117728
7419at7088	Complete	ptg000017l	18596654	18577415	-	723.3	425	https://v10-1.orthodb.org/?query=7419at7088	Rab-GTPase-TBC domain
7420at7088	Complete	ptg000006l	10922060	10920622	-	666.1	372	https://v10-1.orthodb.org/?query=7420at7088	protein unzipped
7427at7088	Complete	ptg000024l	12627688	12596687	-	554.5	297	https://v10-1.orthodb.org/?query=7427at7088	7TM GPCR, serpentine receptor class x  (Srx)
7429at7088	Complete	ptg000054l	10199910	10204383	+	593.0	299	https://v10-1.orthodb.org/?query=7429at7088	CRAL-TRIO lipid binding domain
7430at7088	Complete	ptg000009l	3456205	3457733	+	587.4	289	https://v10-1.orthodb.org/?query=7430at7088	Tethering factor for nuclear proteasome Cut8/Sts1
7431at7088	Complete	ptg000017l	12333129	12330093	-	599.5	267	https://v10-1.orthodb.org/?query=7431at7088	Alpha carbonic anhydrase domain
7432at7088	Complete	ptg000011l	13503223	13507444	+	628.7	307	https://v10-1.orthodb.org/?query=7432at7088	TMEM115/Pdh1/Rbl19
7435at7088	Complete	ptg000008l	11269585	11259637	-	604.8	344	https://v10-1.orthodb.org/?query=7435at7088	Spondin, N-terminal
7436at7088	Complete	ptg000060l	3733330	3741941	+	589.9	298	https://v10-1.orthodb.org/?query=7436at7088	Alpha/beta hydrolase fold-1
7442at7088	Complete	ptg000002l	6670954	6657802	-	1395.4	1087	https://v10-1.orthodb.org/?query=7442at7088	Autism susceptibility gene 2 protein
7446at7088	Complete	ptg000055l	400088	408356	+	703.6	364	https://v10-1.orthodb.org/?query=7446at7088	Phosphatidic acid phosphatase type 2/haloperoxidase
7447at7088	Complete	ptg000017l	11641071	11633780	-	607.5	375	https://v10-1.orthodb.org/?query=7447at7088	Cytochrome b5-like heme/steroid binding domain
7449at7088	Duplicated	ptg000021l	3531624	3526272	-	759.7	414	https://v10-1.orthodb.org/?query=7449at7088	Kelch repeat type 1
7449at7088	Duplicated	ptg000027l	426926	421672	-	694.0	404	https://v10-1.orthodb.org/?query=7449at7088	Kelch repeat type 1
7454at7088	Complete	ptg000018l	1154861	1150840	-	579.1	297	https://v10-1.orthodb.org/?query=7454at7088	GTP binding domain
7456at7088	Complete	ptg000010l	11707039	11711904	+	471.3	269	https://v10-1.orthodb.org/?query=7456at7088	Fatty acid desaturase domain
7459at7088	Complete	ptg000051l	1856864	1848985	-	562.3	318	https://v10-1.orthodb.org/?query=7459at7088	Homeobox domain
7461at7088	Complete	ptg000002l	4826108	4822417	-	674.9	353	https://v10-1.orthodb.org/?query=7461at7088	Dual oxidase maturation factor
7465at7088	Complete	ptg000015l	17776488	17785479	+	753.2	463	https://v10-1.orthodb.org/?query=7465at7088	uncharacterized protein LOC110382775
7466at7088	Complete	ptg000024l	4240801	4223050	-	459.0	235	https://v10-1.orthodb.org/?query=7466at7088	Seven-in-absentia protein, TRAF-like domain
7471at7088	Complete	ptg000022l	8026928	8030124	+	571.1	282	https://v10-1.orthodb.org/?query=7471at7088	Protein kinase domain
7472at7088	Complete	ptg000019l	1997225	1984260	-	580.6	316	https://v10-1.orthodb.org/?query=7472at7088	Spermidine synthase, tetramerisation domain
7473at7088	Complete	ptg000057l	23662990	23661782	-	716.5	344	https://v10-1.orthodb.org/?query=7473at7088	La-type HTH domain
7475at7088	Complete	ptg000057l	3814485	3824840	+	547.5	294	https://v10-1.orthodb.org/?query=7475at7088	Transcription factor, MADS-box
7476at7088	Complete	ptg000002l	16657771	16664164	+	526.4	328	https://v10-1.orthodb.org/?query=7476at7088	PWWP domain
7478at7088	Complete	ptg000042l	4885765	4893487	+	698.4	360	https://v10-1.orthodb.org/?query=7478at7088	Serine incorporator/TMS membrane protein
7479at7088	Duplicated	ptg000037l	4045378	4018893	-	555.5	328	https://v10-1.orthodb.org/?query=7479at7088	Ets domain
7479at7088	Duplicated	ptg000040l	4595501	4567423	-	554.0	328	https://v10-1.orthodb.org/?query=7479at7088	Ets domain
7481at7088	Complete	ptg000024l	7624738	7627524	+	559.9	444	https://v10-1.orthodb.org/?query=7481at7088	Ecd family
7492at7088	Complete	ptg000045l	6656073	6664303	+	455.4	235	https://v10-1.orthodb.org/?query=7492at7088	Mitochondrial glycine transporter
7494at7088	Complete	ptg000006l	1136133	1122577	-	433.8	229	https://v10-1.orthodb.org/?query=7494at7088	Sodium/potassium-transporting ATPase subunit beta
7495at7088	Complete	ptg000008l	16784979	16789246	+	570.5	285	https://v10-1.orthodb.org/?query=7495at7088	Protein prenyltransferase, alpha subunit
7497at7088	Complete	ptg000006l	3463872	3493797	+	551.6	272	https://v10-1.orthodb.org/?query=7497at7088	Protein kinase domain
7500at7088	Complete	ptg000007l	1726168	1714400	-	594.9	310	https://v10-1.orthodb.org/?query=7500at7088	RmlD-like substrate binding domain
7501at7088	Complete	ptg000002l	18553047	18551143	-	607.2	328	https://v10-1.orthodb.org/?query=7501at7088	tetratricopeptide repeat protein 4
7506at7088	Complete	ptg000032l	736720	730645	-	582.6	366	https://v10-1.orthodb.org/?query=7506at7088	N-end aminoacyl transferase, N-terminal
7508at7088	Complete	ptg000024l	15818621	15826389	+	664.6	393	https://v10-1.orthodb.org/?query=7508at7088	Potential DNA-binding domain
7512at7088	Complete	ptg000003l	10402223	10407057	+	509.0	244	https://v10-1.orthodb.org/?query=7512at7088	Protein kinase domain
7513at7088	Complete	ptg000017l	9970186	9974094	+	636.7	328	https://v10-1.orthodb.org/?query=7513at7088	Winged helix-like DNA-binding domain superfamily
7520at7088	Complete	ptg000060l	5084245	5081880	-	665.2	295	https://v10-1.orthodb.org/?query=7520at7088	Anion-transporting ATPase-like domain
7523at7088	Complete	ptg000057l	6319465	6313402	-	553.8	273	https://v10-1.orthodb.org/?query=7523at7088	Hydroxymethylglutaryl-CoA lyase
7527at7088	Complete	ptg000022l	7338795	7340866	+	503.5	497	https://v10-1.orthodb.org/?query=7527at7088	Nuclear pore complex, NUP2/50/61
7530at7088	Complete	ptg000015l	8703435	8705129	+	743.3	352	https://v10-1.orthodb.org/?query=7530at7088	5-hydroxytryptamine receptor
7544at7088	Complete	ptg000017l	11529718	11535907	+	567.5	311	https://v10-1.orthodb.org/?query=7544at7088	Aminotransferase class V domain
7550at7088	Complete	ptg000026l	2861339	2845733	-	748.5	591	https://v10-1.orthodb.org/?query=7550at7088	Serpin domain
7555at7088	Complete	ptg000042l	2739746	2744821	+	573.4	292	https://v10-1.orthodb.org/?query=7555at7088	Ureohydrolase
7556at7088	Complete	ptg000039l	1308886	1284851	-	601.2	281	https://v10-1.orthodb.org/?query=7556at7088	7TM GPCR, serpentine receptor class v (Srv)
7559at7088	Complete	ptg000002l	17842229	17822319	-	589.2	293	https://v10-1.orthodb.org/?query=7559at7088	Transmembrane protein 68
7560at7088	Complete	ptg000039l	1713449	1707419	-	535.7	316	https://v10-1.orthodb.org/?query=7560at7088	Aminotransferase, class I/classII
7561at7088	Complete	ptg000010l	11330506	11327997	-	634.1	337	https://v10-1.orthodb.org/?query=7561at7088	Glycosyl transferase, family 4
7566at7088	Complete	ptg000045l	5553872	5647658	+	473.5	240	https://v10-1.orthodb.org/?query=7566at7088	Peptidase S54, rhomboid domain
7567at7088	Duplicated	ptg000012l	1622549	1618731	-	571.5	368	https://v10-1.orthodb.org/?query=7567at7088	Spaetzle
7567at7088	Duplicated	ptg000069l	6009415	6005683	-	569.4	372	https://v10-1.orthodb.org/?query=7567at7088	Spaetzle
7568at7088	Complete	ptg000054l	6115464	6183562	+	573.8	388	https://v10-1.orthodb.org/?query=7568at7088	Fork head domain
7573at7088	Complete	ptg000008l	978725	987889	+	512.4	274	https://v10-1.orthodb.org/?query=7573at7088	Eukaryotic porin/Tom40
7574at7088	Complete	ptg000054l	1264861	1268169	+	508.8	271	https://v10-1.orthodb.org/?query=7574at7088	7TM GPCR, serpentine receptor class v (Srv)
7576at7088	Complete	ptg000038l	1075582	1072489	-	546.6	300	https://v10-1.orthodb.org/?query=7576at7088	Inositol monophosphatase-like
7577at7088	Duplicated	ptg000047l	4819984	4818809	-	695.8	313	https://v10-1.orthodb.org/?query=7577at7088	Fork head domain
7577at7088	Duplicated	ptg000062l	197957	196782	-	695.8	313	https://v10-1.orthodb.org/?query=7577at7088	Fork head domain
7584at7088	Duplicated	ptg000003l	3954510	3962257	+	529.4	283	https://v10-1.orthodb.org/?query=7584at7088	CRAL-TRIO lipid binding domain
7584at7088	Duplicated	ptg000042l	1467799	1461192	-	523.9	283	https://v10-1.orthodb.org/?query=7584at7088	CRAL-TRIO lipid binding domain
7586at7088	Complete	ptg000003l	4678663	4683814	+	596.3	276	https://v10-1.orthodb.org/?query=7586at7088	SH3 domain
7591at7088	Complete	ptg000026l	5923154	5921868	-	684.3	370	https://v10-1.orthodb.org/?query=7591at7088	uncharacterized protein LOC105380075
7592at7088	Complete	ptg000006l	7169378	7179635	+	481.8	282	https://v10-1.orthodb.org/?query=7592at7088	Transcription factor DP, C-terminal
7594at7088	Duplicated	ptg000003l	1042371	1035014	-	649.9	418	https://v10-1.orthodb.org/?query=7594at7088	CDC45 family
7594at7088	Duplicated	ptg000004l	1117131	1124480	+	653.8	443	https://v10-1.orthodb.org/?query=7594at7088	CDC45 family
7595at7088	Complete	ptg000010l	10846248	10848173	+	629.7	440	https://v10-1.orthodb.org/?query=7595at7088	uncharacterized protein LOC106127857
7597at7088	Complete	ptg000002l	11461989	11460970	-	610.5	293	https://v10-1.orthodb.org/?query=7597at7088	UAA transporter
7598at7088	Complete	ptg000006l	4930767	4927999	-	650.2	302	https://v10-1.orthodb.org/?query=7598at7088	Uricase
7607at7088	Complete	ptg000017l	4552089	4549678	-	427.6	347	https://v10-1.orthodb.org/?query=7607at7088	Zinc finger, AD-type
7608at7088	Complete	ptg000017l	19643973	19635415	-	617.2	336	https://v10-1.orthodb.org/?query=7608at7088	BAR domain
7611at7088	Duplicated	ptg000060l	2469063	2461376	-	733.4	498	https://v10-1.orthodb.org/?query=7611at7088	HAUS augmin-like complex subunit 3, N-terminal
7611at7088	Duplicated	ptg000067l	56586	48784	-	724.9	500	https://v10-1.orthodb.org/?query=7611at7088	HAUS augmin-like complex subunit 3, N-terminal
7614at7088	Complete	ptg000024l	8064287	8061930	-	852.3	688	https://v10-1.orthodb.org/?query=7614at7088	Helicase/UvrB, N-terminal
7618at7088	Complete	ptg000006l	10264609	10267018	+	509.2	266	https://v10-1.orthodb.org/?query=7618at7088	Translation elongation factor EFTs/EF1B, dimerisation
7622at7088	Complete	ptg000006l	1919890	1915561	-	586.2	290	https://v10-1.orthodb.org/?query=7622at7088	Sulfotransferase
7627at7088	Complete	ptg000006l	6268902	6270236	+	712.1	355	https://v10-1.orthodb.org/?query=7627at7088	DnaJ domain
7629at7088	Complete	ptg000047l	3530916	3536978	+	599.8	367	https://v10-1.orthodb.org/?query=7629at7088	Uncharacterised domain KLRAQ/TTKRSYEDQ, C-terminal
7633at7088	Complete	ptg000054l	6762973	6775169	+	532.7	342	https://v10-1.orthodb.org/?query=7633at7088	WW domain
7635at7088	Complete	ptg000017l	11053323	11045052	-	679.7	418	https://v10-1.orthodb.org/?query=7635at7088	Origin recognition complex, subunit 2
7642at7088	Complete	ptg000019l	9014674	9016406	+	650.1	306	https://v10-1.orthodb.org/?query=7642at7088	Brix domain
7654at7088	Complete	ptg000038l	1698910	1697400	-	499.0	259	https://v10-1.orthodb.org/?query=7654at7088	Zinc finger protein-like 1
7656at7088	Complete	ptg000030l	5759316	5772190	+	660.9	583	https://v10-1.orthodb.org/?query=7656at7088	Kinetochore protein Ndc80
7659at7088	Duplicated	ptg000027l	3447965	3444837	-	563.6	282	https://v10-1.orthodb.org/?query=7659at7088	Replication factor C, C-terminal
7659at7088	Duplicated	ptg000042l	6257594	6260722	+	563.6	282	https://v10-1.orthodb.org/?query=7659at7088	Replication factor C, C-terminal
7664at7088	Complete	ptg000010l	13023936	13028117	+	802.0	414	https://v10-1.orthodb.org/?query=7664at7088	Syntrophin, split Pleckstrin homology (PH) domain
7667at7088	Complete	ptg000002l	21292282	21288357	-	399.6	223	https://v10-1.orthodb.org/?query=7667at7088	Serine proteases, trypsin domain
7668at7088	Complete	ptg000003l	4851239	4849045	-	457.8	250	https://v10-1.orthodb.org/?query=7668at7088	HhH-GPD domain
7669at7088	Complete	ptg000057l	10404484	10394874	-	546.6	259	https://v10-1.orthodb.org/?query=7669at7088	Lipase
7670at7088	Complete	ptg000011l	11527632	11523189	-	490.9	251	https://v10-1.orthodb.org/?query=7670at7088	ELO family
7672at7088	Duplicated	ptg000011l	20888214	20882358	-	585.1	304	https://v10-1.orthodb.org/?query=7672at7088	pentatricopeptide repeat-containing protein 2, mitochondrial-like
7672at7088	Duplicated	ptg000060l	7477535	7471537	-	578.4	304	https://v10-1.orthodb.org/?query=7672at7088	pentatricopeptide repeat-containing protein 2, mitochondrial-like
7674at7088	Complete	ptg000017l	15477308	15476043	-	569.2	352	https://v10-1.orthodb.org/?query=7674at7088	WD40/YVTN repeat-like-containing domain superfamily
7675at7088	Complete	ptg000003l	8583159	8586583	+	594.5	337	https://v10-1.orthodb.org/?query=7675at7088	Histone deacetylase domain
7676at7088	Complete	ptg000039l	2895255	2892944	-	496.2	388	https://v10-1.orthodb.org/?query=7676at7088	Leucine-rich repeat
7678at7088	Complete	ptg000024l	7491720	7441371	-	673.6	465	https://v10-1.orthodb.org/?query=7678at7088	A0A0L7LAV5_9NEOP
7681at7088	Complete	ptg000051l	3999421	4005532	+	455.9	228	https://v10-1.orthodb.org/?query=7681at7088	Chitin binding domain
7682at7088	Complete	ptg000057l	1024763	1023471	-	673.6	321	https://v10-1.orthodb.org/?query=7682at7088	DnaJ domain
7690at7088	Complete	ptg000057l	12498399	12503949	+	419.2	271	https://v10-1.orthodb.org/?query=7690at7088	Tumour necrosis factor domain
7696at7088	Complete	ptg000024l	4934342	4927039	-	614.4	327	https://v10-1.orthodb.org/?query=7696at7088	Genetic suppressor element-like
7698at7088	Complete	ptg000031l	727964	724482	-	633.5	336	https://v10-1.orthodb.org/?query=7698at7088	Zinc finger C2H2-type
7699at7088	Complete	ptg000037l	4317663	4312459	-	640.7	323	https://v10-1.orthodb.org/?query=7699at7088	WD40/YVTN repeat-like-containing domain superfamily
7705at7088	Complete	ptg000017l	9578739	9584747	+	517.3	282	https://v10-1.orthodb.org/?query=7705at7088	Methylthioribose-1-phosphate isomerase
7706at7088	Complete	ptg000017l	18277526	18270335	-	578.5	308	https://v10-1.orthodb.org/?query=7706at7088	Allantoicase domain
7707at7088	Complete	ptg000007l	1971776	1977572	+	650.8	404	https://v10-1.orthodb.org/?query=7707at7088	Brix domain
7708at7088	Complete	ptg000060l	3713630	3711668	-	708.3	426	https://v10-1.orthodb.org/?query=7708at7088	AATF leucine zipper-containing domain
7712at7088	Complete	ptg000006l	6971205	6974815	+	544.2	263	https://v10-1.orthodb.org/?query=7712at7088	B domain of TMEM189, localisation domain
7714at7088	Complete	ptg000024l	9269783	9273337	+	376.9	252	https://v10-1.orthodb.org/?query=7714at7088	uncharacterized protein LOC106109740
7719at7088	Complete	ptg000045l	8047699	8033599	-	680.6	343	https://v10-1.orthodb.org/?query=7719at7088	Zinc finger, RING-type
7720at7088	Complete	ptg000060l	6528046	6574828	+	604.0	302	https://v10-1.orthodb.org/?query=7720at7088	Sulfotransferase
7721at7088	Complete	ptg000006l	11270424	11269378	-	520.5	276	https://v10-1.orthodb.org/?query=7721at7088	JmjC domain
7722at7088	Complete	ptg000054l	15917181	15862863	-	537.1	259	https://v10-1.orthodb.org/?query=7722at7088	POU-specific domain
7723at7088	Complete	ptg000010l	3188779	3190864	+	509.9	271	https://v10-1.orthodb.org/?query=7723at7088	tubulin-specific chaperone C
7726at7088	Duplicated	ptg000013l	6483566	6484855	+	697.7	399	https://v10-1.orthodb.org/?query=7726at7088	Nin one binding (NOB1) Zn-ribbon-like
7726at7088	Duplicated	ptg000014l	3772818	3774107	+	698.5	399	https://v10-1.orthodb.org/?query=7726at7088	Nin one binding (NOB1) Zn-ribbon-like
7727at7088	Complete	ptg000055l	2875905	2869299	-	639.0	334	https://v10-1.orthodb.org/?query=7727at7088	Lactate/malate dehydrogenase, C-terminal
7729at7088	Complete	ptg000054l	10601685	10606724	+	624.8	385	https://v10-1.orthodb.org/?query=7729at7088	Amino acid transporter, transmembrane domain
7731at7088	Duplicated	ptg000005l	3480695	3536414	+	669.3	488	https://v10-1.orthodb.org/?query=7731at7088	uncharacterized protein LOC106104843
7731at7088	Duplicated	ptg000035l	1528651	1476113	-	670.7	518	https://v10-1.orthodb.org/?query=7731at7088	uncharacterized protein LOC106104843
7732at7088	Complete	ptg000033l	2012023	2008586	-	669.2	422	https://v10-1.orthodb.org/?query=7732at7088	PWWP domain
7737at7088	Complete	ptg000008l	17226128	17227126	+	570.8	282	https://v10-1.orthodb.org/?query=7737at7088	NUDIX hydrolase domain
7738at7088	Complete	ptg000011l	2276387	2282671	+	576.0	268	https://v10-1.orthodb.org/?query=7738at7088	PPM-type phosphatase domain
7742at7088	Complete	ptg000006l	9994910	9996196	+	633.7	342	https://v10-1.orthodb.org/?query=7742at7088	Leucine-rich repeat
7744at7088	Complete	ptg000033l	1292073	1286461	-	883.4	710	https://v10-1.orthodb.org/?query=7744at7088	Leucine-rich repeat
7749at7088	Complete	ptg000047l	3122096	3138928	+	713.2	449	https://v10-1.orthodb.org/?query=7749at7088	Solute carrier family 3 member 2, N-terminal domain
7751at7088	Duplicated	ptg000005l	3225620	3227082	+	490.8	313	https://v10-1.orthodb.org/?query=7751at7088	Insect cuticle protein
7751at7088	Duplicated	ptg000035l	1772494	1771031	-	492.2	335	https://v10-1.orthodb.org/?query=7751at7088	Insect cuticle protein
7754at7088	Complete	ptg000007l	5139400	5126039	-	431.4	245	https://v10-1.orthodb.org/?query=7754at7088	Tetraspanin/Peripherin
7755at7088	Duplicated	ptg000011l	25425496	25431614	+	501.5	238	https://v10-1.orthodb.org/?query=7755at7088	Zinc finger, CHY-type
7755at7088	Duplicated	ptg000059l	1008241	1013459	+	569.4	260	https://v10-1.orthodb.org/?query=7755at7088	Zinc finger, CHY-type
7763at7088	Complete	ptg000057l	20633258	20628502	-	587.0	359	https://v10-1.orthodb.org/?query=7763at7088	TrmO-like, N-terminal domain
7765at7088	Complete	ptg000002l	17923758	17928164	+	583.2	345	https://v10-1.orthodb.org/?query=7765at7088	Orn/DAP/Arg decarboxylase 2, C-terminal
7768at7088	Complete	ptg000006l	8712452	8708316	-	721.1	426	https://v10-1.orthodb.org/?query=7768at7088	Zinc finger CCHC domain-containing protein 2
7770at7088	Duplicated	ptg000011l	18630738	18632672	+	813.2	532	https://v10-1.orthodb.org/?query=7770at7088	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
7770at7088	Duplicated	ptg000069l	1440950	1439016	-	809.6	549	https://v10-1.orthodb.org/?query=7770at7088	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
7772at7088	Duplicated	ptg000011l	15962654	15961761	-	472.8	237	https://v10-1.orthodb.org/?query=7772at7088	Mitochondrial substrate/solute carrier
7772at7088	Duplicated	ptg000069l	4328638	4329531	+	472.8	237	https://v10-1.orthodb.org/?query=7772at7088	Mitochondrial substrate/solute carrier
7773at7088	Complete	ptg000057l	11192361	11195797	+	432.7	254	https://v10-1.orthodb.org/?query=7773at7088	Electron transfer flavoprotein, alpha subunit, C-terminal
7774at7088	Complete	ptg000010l	6386328	6385339	-	656.2	305	https://v10-1.orthodb.org/?query=7774at7088	Malate dehydrogenase
7777at7088	Complete	ptg000017l	19592516	19597939	+	603.4	303	https://v10-1.orthodb.org/?query=7777at7088	Transketolase-like, pyrimidine-binding domain
7778at7088	Complete	ptg000006l	11201425	11199987	-	569.6	307	https://v10-1.orthodb.org/?query=7778at7088	mRNA cap guanine-N7 methyltransferase
7783at7088	Complete	ptg000051l	5698199	5682985	-	479.0	253	https://v10-1.orthodb.org/?query=7783at7088	Alpha/beta hydrolase fold-3
7787at7088	Complete	ptg000057l	1726288	1721138	-	504.4	265	https://v10-1.orthodb.org/?query=7787at7088	Arrestin C-terminal-like domain
7789at7088	Complete	ptg000034l	1651869	1683770	+	519.0	284	https://v10-1.orthodb.org/?query=7789at7088	S-adenosylmethionine decarboxylase
7790at7088	Complete	ptg000012l	25445	14569	-	653.4	359	https://v10-1.orthodb.org/?query=7790at7088	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
7791at7088	Complete	ptg000039l	3528986	3531412	+	546.9	302	https://v10-1.orthodb.org/?query=7791at7088	DNA fragmentation factor 40, C-terminal
7792at7088	Duplicated	ptg000011l	17399875	17404256	+	457.2	240	https://v10-1.orthodb.org/?query=7792at7088	Voltage-dependent anion-selective channel
7792at7088	Duplicated	ptg000069l	2687711	2682930	-	454.6	240	https://v10-1.orthodb.org/?query=7792at7088	Voltage-dependent anion-selective channel
7797at7088	Duplicated	ptg000005l	1670426	1672887	+	588.6	358	https://v10-1.orthodb.org/?query=7797at7088	Leucine-rich repeat
7797at7088	Duplicated	ptg000013l	753642	751126	-	592.4	358	https://v10-1.orthodb.org/?query=7797at7088	Leucine-rich repeat
7798at7088	Complete	ptg000008l	10830611	10827800	-	634.0	336	https://v10-1.orthodb.org/?query=7798at7088	LOC101745759
7805at7088	Complete	ptg000024l	17054335	17046037	-	840.1	454	https://v10-1.orthodb.org/?query=7805at7088	Mitochondrial outer membrane transport complex Sam37/metaxin, N-terminal domain
7811at7088	Complete	ptg000008l	10769161	10770379	+	567.8	283	https://v10-1.orthodb.org/?query=7811at7088	WD40 repeat
7813at7088	Complete	ptg000024l	3909136	3913734	+	575.4	299	https://v10-1.orthodb.org/?query=7813at7088	UAA transporter
7815at7088	Complete	ptg000006l	6303618	6307717	+	567.1	299	https://v10-1.orthodb.org/?query=7815at7088	Protein of unknown function DUF4481
7817at7088	Complete	ptg000011l	2432553	2428989	-	723.3	381	https://v10-1.orthodb.org/?query=7817at7088	ras association domain-containing protein 10
7819at7088	Complete	ptg000039l	3854944	3849503	-	538.5	334	https://v10-1.orthodb.org/?query=7819at7088	Zinc finger C2H2-type
7821at7088	Complete	ptg000054l	7726962	7723778	-	676.3	432	https://v10-1.orthodb.org/?query=7821at7088	Alpha/beta hydrolase fold-1
7823at7088	Complete	ptg000019l	5157259	5151666	-	332.2	432	https://v10-1.orthodb.org/?query=7823at7088	uncharacterized protein LOC106133836
7829at7088	Complete	ptg000015l	6732043	6730375	-	744.2	347	https://v10-1.orthodb.org/?query=7829at7088	Inositol polyphosphate kinase
7830at7088	Complete	ptg000024l	3554351	3551490	-	547.0	283	https://v10-1.orthodb.org/?query=7830at7088	uncharacterized protein LOC110372005
7833at7088	Complete	ptg000026l	2178634	2174089	-	660.3	356	https://v10-1.orthodb.org/?query=7833at7088	Histone acetyltransferase type B catalytic subunit
7837at7088	Complete	ptg000011l	22707258	22709030	+	674.4	488	https://v10-1.orthodb.org/?query=7837at7088	Ku70/Ku80 beta-barrel domain
7838at7088	Complete	ptg000024l	3563528	3566406	+	705.5	581	https://v10-1.orthodb.org/?query=7838at7088	Zinc finger C2H2-type
7847at7088	Complete	ptg000024l	12054715	12059516	+	496.4	311	https://v10-1.orthodb.org/?query=7847at7088	uncharacterized protein LOC110375499
7853at7088	Complete	ptg000030l	5629207	5630181	+	599.0	275	https://v10-1.orthodb.org/?query=7853at7088	Cyclin, C-terminal domain 2
7854at7088	Complete	ptg000053l	477372	480927	+	534.7	323	https://v10-1.orthodb.org/?query=7854at7088	KN17, SH3-like C-terminal domain
7855at7088	Complete	ptg000001l	686535	699192	+	595.6	305	https://v10-1.orthodb.org/?query=7855at7088	Transketolase-like, pyrimidine-binding domain
7856at7088	Complete	ptg000045l	4645992	4648607	+	595.0	312	https://v10-1.orthodb.org/?query=7856at7088	ECSIT
7857at7088	Complete	ptg000002l	11635491	11633638	-	569.8	290	https://v10-1.orthodb.org/?query=7857at7088	DnaJ domain
7858at7088	Complete	ptg000010l	3500595	3499414	-	486.0	278	https://v10-1.orthodb.org/?query=7858at7088	Zinc finger C2H2-type
7860at7088	Complete	ptg000057l	9752237	9754402	+	548.3	352	https://v10-1.orthodb.org/?query=7860at7088	Zinc finger, AD-type
7862at7088	Complete	ptg000006l	10876405	10885805	+	928.6	695	https://v10-1.orthodb.org/?query=7862at7088	SET domain
7869at7088	Complete	ptg000003l	2445777	2467825	+	478.6	246	https://v10-1.orthodb.org/?query=7869at7088	Sex-lethal
7871at7088	Complete	ptg000008l	17580999	17579971	-	535.7	293	https://v10-1.orthodb.org/?query=7871at7088	Insect cuticle protein
7876at7088	Complete	ptg000057l	5707873	5712136	+	639.9	367	https://v10-1.orthodb.org/?query=7876at7088	tRNA-guanine(15) transglycosylase-like
7882at7088	Complete	ptg000015l	5968506	5964945	-	671.0	458	https://v10-1.orthodb.org/?query=7882at7088	Major facilitator,  sugar transporter-like
